1G..000	2	29	62	2536073	20469.5	0.035
1G..000	2	29	63	34431	99.5	0.035
1G..000	2	29	64	18841	0	0.035
1G..000	1	29	65	2917879	10159	0.035
1G..000	2	29	65	1300625	0	0.035
1G..000	1	29	68	36726	0	0.035
2A..000	2	29	62	362459	98306.4	0.035
2A..000	1	29	64	23251	4270.2	0.035
2A..000	1	29	65	785433	148181.6	0.035
0A..000	2	30	62	2321656	0	0.035
0A..000	2	30	63	2932431	0	0.035
0A..000	1	30	64	681501	0	0.035
0A..000	2	30	64	614275	0	0.035
0A..000	1	30	65	11633521	0	0.035
0A..000	2	30	65	796446	0	0.035
1G..000	2	30	57	4387	0	0.035
1G..000	2	30	62	5371084	28669	0.035
1G..000	2	30	63	41708	0	0.035
1G..000	1	30	65	5622079	19614.7	0.035
1G..000	2	30	65	2263141	0	0.035
2A..000	2	30	62	582191	165233	0.035
2A..000	1	30	65	1215781	234409.7	0.035
0A..000	2	31	62	3138077	0	0.035
0A..000	2	31	63	2509597	0	0.035
0A..000	1	31	64	1113015	0	0.035
0A..000	2	31	64	273285	0	0.035
0A..000	1	31	65	12433901	0	0.035
0A..000	2	31	65	695339	0	0.035
1G..000	2	31	62	6258202	11860.3	0.035
1G..000	2	31	63	73489	609	0.035
1G..000	2	31	64	66527	0	0.035
1G..000	1	31	65	7628505	14077.6	0.035
1G..000	2	31	65	2993174	0	0.035
2A..000	2	31	62	706439	204233.2	0.035
2A..000	1	31	65	1039996	202156.5	0.035
0A..000	2	32	62	2298185	0	0.035
0A..000	2	32	63	3065249	0	0.035
0A..000	1	32	64	724539	0	0.035
0A..000	2	32	64	488197	0	0.035
0A..000	1	32	65	13586555	0	0.035
0A..000	2	32	65	685884	0	0.035
1G..000	2	32	62	11227563	14814.1	0.035
1G..000	2	32	63	131286	201.6	0.035
1G..000	2	32	64	127868	0	0.035
1G..000	1	32	65	13572420	74746.9	0.035
1G..000	2	32	65	4167671	0	0.035
2A..000	2	32	62	649684	194813.1	0.035
2A..000	1	32	64	16536	3886.2	0.035
2A..000	1	32	65	1010676	206937.7	0.035
0A..000	2	33	62	1981114	0	0.035
0A..000	2	33	63	2754546	0	0.035
0A..000	1	33	64	1256264	0	0.035
0A..000	2	33	64	385462	0	0.035
0A..000	1	33	65	14001049	0	0.035
0A..000	2	33	65	836651	0	0.035
1G..000	1	33	62	3782	0	0.035
1G..000	2	33	62	15418482	15858.2	0.035
1G..000	2	33	63	112903	0	0.035
1G..000	1	33	65	16346815	55239.9	0.035
1G..000	2	33	65	6056800	0	0.035
2A..000	2	33	62	519610	168045.7	0.035
2A..000	1	33	65	1481788	300917.2	0.035
0A..000	2	34	62	1913475	0	0.035
0A..000	2	34	63	3259439	0	0.035
0A..000	1	34	64	664728	0	0.035
0A..000	2	34	64	935615	0	0.035
0A..000	1	34	65	14639926	0	0.035
0A..000	2	34	65	723855	0	0.035
1G..000	1	34	60	473136	11055.3	0.035
1G..000	1	34	62	18592	0	0.035
1G..000	2	34	62	24018653	44177.6	0.035
1G..000	2	34	63	89791	0	0.035
1G..000	2	34	64	88572	0	0.035
1G..000	1	34	65	21328676	93266.6	0.035
1G..000	2	34	65	6889455	0	0.035
2A..000	2	34	62	851478	263644.9	0.035
2A..000	1	34	65	1446796	310535.4	0.035
2A..000+2T.W000	2	34	65	36000	0	0.035
0A..000	2	35	62	2039583	0	0.035
0A..000	2	35	63	2693542	0	0.035
0A..000	1	35	64	1169879	0	0.035
0A..000	2	35	64	673679	0	0.035
0A..000	1	35	65	17657288	0	0.035
0A..000	2	35	65	798635	0	0.035
1G..000	2	35	60	132436	0	0.035
1G..000	2	35	62	31427918	42800.8	0.035
1G..000	2	35	63	32563	0	0.035
1G..000	2	35	64	170519	0	0.035
1G..000	1	35	65	26275396	96442.2	0.035
1G..000	2	35	65	8713724	0	0.035
2A..000	2	35	62	450858	135241.8	0.035
2A..000	1	35	65	1936357	417639.9	0.035
2ARS961	2	35	62	1942	0	0.035
0A..000	2	36	62	1778250	0	0.035
0A..000	2	36	63	2769199	0	0.035
0A..000	1	36	64	1715021	0	0.035
0A..000	2	36	64	435532	0	0.035
0A..000	1	36	65	18510419	0	0.035
0A..000	2	36	65	1161177	0	0.035
1G..000	1	36	60	291170	8686.7	0.035
1G..000	2	36	62	37529164	29976.1	0.035
1G..000	2	36	63	152090	0	0.035
1G..000	2	36	64	21062	0	0.035
1G..000	1	36	65	35196312	154563.1	0.035
1G..000	2	36	65	8108946	0	0.035
2A..000	2	36	62	503620	179130.4	0.035
2A..000	2	36	63	40008	11202.9	0.035
2A..000	1	36	65	1654173	357529.1	0.035
2A..000+2T.W000	2	36	62	3561	0	0.035
0A..000	2	37	62	1787382	0	0.035
0A..000	2	37	63	3033643	0	0.035
0A..000	1	37	64	1107158	0	0.035
0A..000	2	37	64	479870	0	0.035
0A..000	1	37	65	18204691	0	0.035
0A..000	2	37	65	1017288	0	0.035
1G..000	1	37	60	556118	18291.9	0.035
1G..000	2	37	60	1628	0	0.035
1G..000	1	37	62	815376	16001.3	0.035
1G..000	2	37	62	39838428	39460.2	0.035
1G..000	2	37	63	236397	2356.5	0.035
1G..000	2	37	64	181984	0	0.035
1G..000	2	37	65	3839	0	0.035
1G..000	1	37	65	35398834	77963.4	0.035
1G..000	2	37	65	8430992	0	0.035
2A..000	2	37	61	23050	9079.8	0.035
2A..000	2	37	62	697689	262514.1	0.035
2A..000	1	37	65	1413856	331345	0.035
2A..000	2	37	65	11115	2392.6	0.035
2A.G020	1	37	65	359	0	0.035
2AR.000	2	37	0	4946	0	0.035
0A..000	2	38	62	1845155	0	0.035
0A..000	2	38	63	2654410	0	0.035
0A..000	1	38	64	1418501	0	0.035
0A..000	2	38	64	619641	0	0.035
0A..000	1	38	65	21226267	0	0.035
0A..000	2	38	65	407175	0	0.035
1G..000	1	38	60	0	0	0.035
1G..000	2	38	62	42974958	32518.6	0.035
1G..000	2	38	63	257116	0	0.035
1G..000	2	38	64	232533	0	0.035
1G..000	1	38	65	41758561	162210.6	0.035
1G..000	2	38	65	7372597	0	0.035
2A..000	1	38	62	37402	14612.2	0.035
2A..000	2	38	62	715560	258287.7	0.035
2A..000	1	38	63	27159	7238.1	0.035
2A..000	1	38	64	63536	12244.7	0.035
2A..000	1	38	65	1589805	376842.9	0.035
2A..000	2	38	65	16162	3188.9	0.035
2A.G005	2	38	62	2344	576.6	0.035
2ARS961	2	38	62	170	0	0.035
0A..000	2	39	62	1396157	0	0.035
0A..000	2	39	63	2690514	0	0.035
0A..000	1	39	64	2060855	0	0.035
0A..000	2	39	64	1032186	0	0.035
0A..000	1	39	65	21679041	0	0.035
0A..000	2	39	65	855723	0	0.035
1G..000	2	39	60	185501	0	0.035
1G..000	2	39	62	44746369	53349.7	0.035
1G..000	2	39	63	102263	499.5	0.035
1G..000	1	39	65	49126915	139446.9	0.035
1G..000	2	39	65	10520208	0	0.035
2A..000	1	39	62	32092	8546	0.035
2A..000	2	39	62	553743	204711.7	0.035
2A..000	1	39	63	55995	13880.6	0.035
2A..000	1	39	65	2898757	704221.5	0.035
2A..000+2T.W000	1	39	65	4933	0	0.035
2ARS961	2	39	62	478	0	0.035
2ARS963	2	39	0	815	0	0.035
2ARS964	1	39	0	116	0	0.035
0A..000	2	40	62	1636362	0	0.035
0A..000	2	40	63	2276845	0	0.035
0A..000	1	40	64	1871208	0	0.035
0A..000	2	40	64	677496	0	0.035
0A..000	1	40	65	23818777	0	0.035
0A..000	2	40	65	729787	0	0.035
1G..000	1	40	60	314641	6238.4	0.035
1G..000	1	40	62	7938	0	0.035
1G..000	2	40	62	43568776	64944.6	0.035
1G..000	1	40	63	175017	0	0.035
1G..000	2	40	63	106709	417	0.035
1G..000	2	40	64	168043	0	0.035
1G..000	1	40	65	26087	0	0.035
1G..000	1	40	65	50368085	187960.4	0.035
1G..000	2	40	65	6898569	0	0.035
1G..000	1	40	66	93768	0	0.035
2A..000	2	40	62	275970	115904.6	0.035
2A..000	2	40	63	28584	11923.8	0.035
2A..000	1	40	64	25052	5247.7	0.035
2A..000	1	40	65	2028378	512498.5	0.035
2A.G020	2	40	62	3207	1685	0.035
2ARS961	1	40	0	1024	0	0.035
2ARS961	2	40	0	303	0	0.035
0A..000	2	41	62	1021512	0	0.035
0A..000	2	41	63	2517654	0	0.035
0A..000	1	41	64	1185651	0	0.035
0A..000	2	41	64	554297	0	0.035
0A..000	1	41	65	20099756	0	0.035
0A..000	2	41	65	994022	0	0.035
1G..000	1	41	60	938032	20964.4	0.035
1G..000	2	41	60	83828	0	0.035
1G..000	1	41	62	156	0	0.035
1G..000	2	41	62	41557537	56984	0.035
1G..000	2	41	63	62150	876.8	0.035
1G..000	1	41	64	264036	0	0.035
1G..000	2	41	64	57267	0	0.035
1G..000	1	41	65	56061056	172064.2	0.035
1G..000	2	41	65	7988486	0	0.035
1G..000	1	41	66	23814	0	0.035
2A..000	1	41	62	66891	29748.2	0.035
2A..000	2	41	62	347132	138488.9	0.035
2A..000	2	41	63	27334	8172.5	0.035
2A..000	1	41	65	2869142	750477.9	0.035
2A.G005	1	41	65	17692	3201.8	0.035
2A.G015	1	41	65	10	0	0.035
2AR.000	1	41	0	633	0	0.035
2ARS961	2	41	0	7019	0	0.035
2ARS963	2	41	0	1880	0	0.035
0A..000	2	42	62	1519773	0	0.035
0A..000	2	42	63	2444761	0	0.035
0A..000	1	42	64	1453530	0	0.035
0A..000	2	42	64	658005	0	0.035
0A..000	1	42	65	21393282	0	0.035
0A..000	2	42	65	1091833	0	0.035
1G..000	1	42	60	876717	10188.5	0.035
1G..000	2	42	60	246864	0	0.035
1G..000	1	42	62	41179	0	0.035
1G..000	2	42	62	37996346	63357.1	0.035
1G..000	1	42	63	277680	0	0.035
1G..000	2	42	63	501932	0	0.035
1G..000	2	42	64	237493	0	0.035
1G..000	1	42	65	55150270	228994.5	0.035
1G..000	2	42	65	5410838	0	0.035
2A..000	1	42	62	211573	57882.8	0.035
2A..000	2	42	62	418275	168294.7	0.035
2A..000	1	42	63	31283	10526.9	0.035
2A..000	1	42	65	2460530	647487.5	0.035
2A..000+2T.W000	2	42	65	36000	0	0.035
2A.G005	2	42	62	9324	2288	0.035
2A.G020	1	42	65	643	0	0.035
2AR.000	1	42	0	8004	0	0.035
2AR.000	2	42	0	642	0	0.035
2ARS961	2	42	62	4591	0	0.035
0A..000	2	43	62	1109362	0	0.035
0A..000	2	43	63	2400743	0	0.035
0A..000	1	43	64	1469860	0	0.035
0A..000	2	43	64	388469	0	0.035
0A..000	1	43	65	19634219	0	0.035
0A..000	2	43	65	1358155	0	0.035
1G..000	1	43	60	1252156	27264.6	0.035
1G..000	2	43	60	4750	0	0.035
1G..000	1	43	62	0	0	0.035
1G..000	2	43	62	36673540	74045	0.035
1G..000	1	43	64	194069	0	0.035
1G..000	2	43	64	209181	0	0.035
1G..000	1	43	65	60388281	296270.7	0.035
1G..000	2	43	65	7731165	0	0.035
2A..000	1	43	62	33165	15099.9	0.035
2A..000	2	43	62	497477	212807.8	0.035
2A..000	1	43	65	2942828	827326.1	0.035
2A.G005	1	43	65	8804	1394.1	0.035
2A.G012	1	43	65	406	0	0.035
2A.G020	1	43	65	6871	0	0.035
2AR.000	1	43	0	10446	0	0.035
2ARS963	2	43	0	1445	0	0.035
0A..000	2	44	62	1288451	0	0.035
0A..000	2	44	63	2524242	0	0.035
0A..000	1	44	64	1372165	0	0.035
0A..000	2	44	64	314885	0	0.035
0A..000	1	44	65	18715612	0	0.035
0A..000	2	44	65	749506	0	0.035
1G..000	1	44	60	1183970	13082.4	0.035
1G..000	2	44	60	8636	0	0.035
1G..000	2	44	62	36855672	82363.4	0.035
1G..000	2	44	64	104289	0	0.035
1G..000	1	44	65	62218160	243861.7	0.035
1G..000	2	44	65	5495183	0	0.035
2A..000	2	44	61	8130	5833.9	0.035
2A..000	2	44	62	392147	153474.9	0.035
2A..000	1	44	63	20020	10688.6	0.035
2A..000	1	44	65	2188063	617720.5	0.035
2A..000+2T.W000	2	44	62	8996	0	0.035
2A..000+2T.W000	2	44	65	36000	0	0.035
2A.G020	2	44	62	133	0	0.035
2ARS961	2	44	0	1359	0	0.035
0A..000	2	45	62	871435	0	0.035
0A..000	2	45	63	2046230	0	0.035
0A..000	1	45	64	1053967	0	0.035
0A..000	2	45	64	326694	0	0.035
0A..000	1	45	65	19566118	0	0.035
0A..000	2	45	65	894303	0	0.035
1G..000	1	45	60	1448078	11251.7	0.035
1G..000	2	45	60	190218	0	0.035
1G..000	1	45	62	3946644	71338.2	0.035
1G..000	2	45	62	28336787	80298.7	0.035
1G..000	2	45	63	31810	0	0.035
1G..000	2	45	64	597251	0	0.035
1G..000	1	45	65	62140161	234294.8	0.035
1G..000	2	45	65	4626295	0	0.035
1G..000	1	45	68	215197	0	0.035
1G..000	1	45	70	288285	0	0.035
2A..000	1	45	62	29206	10527.4	0.035
2A..000	2	45	62	456012	203612.4	0.035
2A..000	1	45	65	2387281	666516.6	0.035
2A..000+2T.H101	2	45	62	2713	932.9	0.035
2A.G005	1	45	65	9784	2178	0.035
2AR.000	1	45	0	15265	0	0.035
2ARS961	2	45	0	718	0	0.035
2ARS961	2	45	62	441	0	0.035
2ARS961	1	45	0	1448	0	0.035
2ARS963	2	45	0	843	0	0.035
0A..000	2	46	62	1001846	0	0.035
0A..000	2	46	63	2613809	0	0.035
0A..000	1	46	64	1260769	0	0.035
0A..000	2	46	64	385220	0	0.035
0A..000	1	46	65	19038231	0	0.035
0A..000	2	46	65	1011596	0	0.035
1G..000	1	46	60	541872	5660	0.035
1G..000	2	46	60	38280	0	0.035
1G..000	2	46	61	3803	0	0.035
1G..000	1	46	62	107314	2528.8	0.035
1G..000	2	46	62	29006252	72715.2	0.035
1G..000	2	46	63	25117	0	0.035
1G..000	1	46	65	67055816	245655.6	0.035
1G..000	2	46	65	6920849	0	0.035
2A..000	1	46	62	112223	45295	0.035
2A..000	2	46	62	468440	228494	0.035
2A..000	2	46	63	29232	11560.7	0.035
2A..000	1	46	65	1458640	479584.7	0.035
2A..000+2T.W000	2	46	65	36000	0	0.035
2A.G005	2	46	62	6772	1226.3	0.035
2A.G005	1	46	65	7077	524.1	0.035
2A.G020	1	46	65	1243	0	0.035
2AR.000	1	46	0	14761	0	0.035
2ARS961	2	46	0	4053	0	0.035
0A..000	2	47	62	1106178	0	0.035
0A..000	2	47	63	1731888	0	0.035
0A..000	1	47	64	704621	0	0.035
0A..000	2	47	64	410335	0	0.035
0A..000	1	47	65	16424492	0	0.035
0A..000	2	47	65	1138768	0	0.035
1G..000	1	47	60	2517188	6956.2	0.035
1G..000	2	47	60	84276	0	0.035
1G..000	1	47	62	2834	0	0.035
1G..000	2	47	62	26930031	92135.8	0.035
1G..000	2	47	63	96118	307.8	0.035
1G..000	2	47	64	379385	0	0.035
1G..000	1	47	65	77971274	454555.9	0.035
1G..000	2	47	65	5907496	0	0.035
2A..000	1	47	62	45576	15954.5	0.035
2A..000	2	47	62	341039	159864.4	0.035
2A..000	2	47	63	5032	3293.7	0.035
2A..000	1	47	64	52632	20552.3	0.035
2A..000	1	47	65	2767171	855592	0.035
2A..000+2T.H101	1	47	65	3000	786.9	0.035
2A..000+2T.H101	2	47	65	5479	0	0.035
2A..000+2T.W000	2	47	62	10512	0	0.035
2A..000+2T.W000	1	47	65	3000	660.7	0.035
2A.G005	1	47	65	9337	2277.3	0.035
2A.G006	2	47	62	8283	1736.5	0.035
2A.G010	2	47	62	7875	3196.7	0.035
2A.G015	1	47	65	673	0	0.035
2A.G020	1	47	65	911	0	0.035
2AR.000	2	47	0	587	0	0.035
2ARS961	2	47	62	74	0	0.035
2ARS962	2	47	0	669	0	0.035
2ARS963	2	47	0	1881	0	0.035
0A..000	2	48	62	860343	0	0.035
0A..000	2	48	63	2289450	0	0.035
0A..000	1	48	64	989431	0	0.035
0A..000	2	48	64	283161	0	0.035
0A..000	1	48	65	17999637	0	0.035
0A..000	2	48	65	1180703	0	0.035
1G..000	1	48	60	1897671	12508.5	0.035
1G..000	2	48	60	301554	0	0.035
1G..000	2	48	61	23662	0	0.035
1G..000	1	48	62	4619	0	0.035
1G..000	2	48	62	28129866	101347.9	0.035
1G..000	2	48	63	45226	0	0.035
1G..000	2	48	64	334900	0	0.035
1G..000	1	48	65	71233824	300401.2	0.035
1G..000	2	48	65	3645431	0	0.035
2A..000	1	48	60	60047	26727	0.035
2A..000	1	48	62	72696	31274.3	0.035
2A..000	2	48	62	278883	119384.4	0.035
2A..000	1	48	65	2053539	603818.2	0.035
2A..000+2T.W000	2	48	62	5142	0	0.035
2A..000+2T.W000	1	48	65	3000	851.3	0.035
2A.G005	2	48	62	9690	2621.5	0.035
2A.G005	1	48	65	19034	4388.2	0.035
2A.G006	2	48	62	3760	602.4	0.035
2A.G006	1	48	65	159	0	0.035
2A.G015	1	48	65	9683	1110	0.035
2A.G020	1	48	65	2641	0	0.035
2AR.000	1	48	0	60273	0	0.035
2AR.000	2	48	0	182	0	0.035
2ARS961	2	48	0	642	0	0.035
2ARS961	2	48	62	640	0	0.035
2ARS961	1	48	0	630	0	0.035
2ARS963	2	48	0	1976	0	0.035
0A..000	2	49	62	851373	0	0.035
0A..000	2	49	63	2023522	0	0.035
0A..000	1	49	64	1197769	0	0.035
0A..000	2	49	64	466084	0	0.035
0A..000	1	49	65	14223322	0	0.035
0A..000	2	49	65	709975	0	0.035
1G..000	1	49	60	1878364	0	0.035
1G..000	2	49	60	62758	533.8	0.035
1G..000	1	49	62	2383	0	0.035
1G..000	2	49	62	28177244	86765.8	0.035
1G..000	2	49	63	113589	0	0.035
1G..000	2	49	64	758415	0	0.035
1G..000	2	49	65	41534	0	0.035
1G..000	1	49	65	68005953	267516.4	0.035
1G..000	2	49	65	3373447	0	0.035
2A..000	2	49	61	52774	24847.9	0.035
2A..000	1	49	62	28494	15425.9	0.035
2A..000	2	49	62	362323	172955.2	0.035
2A..000	2	49	63	30068	9618.8	0.035
2A..000	1	49	64	25052	7216.7	0.035
2A..000	1	49	65	1171668	353221.8	0.035
2A..000+2T.W000	1	49	65	3000	1174.1	0.035
2A.G005	1	49	65	12124	2356.5	0.035
2A.G012	1	49	65	329	0	0.035
2A.G020	1	49	65	987	0	0.035
2AR.000	1	49	0	770	0	0.035
2AR.000	2	49	0	506	0	0.035
2ARS961	2	49	62	4813	0	0.035
2ARS963	2	49	0	1267	0	0.035
0A..000	2	50	62	697516	0	0.035
0A..000	2	50	63	1528816	0	0.035
0A..000	1	50	64	790329	0	0.035
0A..000	2	50	64	178189	0	0.035
0A..000	1	50	65	15378926	0	0.035
0A..000	2	50	65	839509	0	0.035
1G..000	1	50	60	1231905	6625.6	0.035
1G..000	2	50	60	26967	0	0.035
1G..000	1	50	62	5637	0	0.035
1G..000	2	50	62	29219980	133230.8	0.035
1G..000	2	50	63	68514	0	0.035
1G..000	1	50	64	60513	0	0.035
1G..000	2	50	64	171245	0	0.035
1G..000	1	50	65	75569989	438802.6	0.035
1G..000	2	50	65	3647746	0	0.035
2A..000	2	50	62	270841	150931.7	0.035
2A..000	1	50	64	57539	18825.5	0.035
2A..000	1	50	65	1996960	713686.8	0.035
2A..000	2	50	65	16580	4703.3	0.035
2A..000+2T.W000	1	50	65	3000	756.9	0.035
2A.G005	1	50	65	10281	2279.7	0.035
2A.G020	1	50	65	2397	0	0.035
2ARS961	2	50	0	2616	0	0.035
2ARS961	2	50	62	60	0	0.035
0A..000	2	51	62	588842	0	0.035
0A..000	2	51	63	1536066	0	0.035
0A..000	1	51	64	1078215	0	0.035
0A..000	2	51	64	358010	0	0.035
0A..000	1	51	65	13503367	0	0.035
0A..000	2	51	65	774715	0	0.035
1G..000	2	51	58	447902	0	0.035
1G..000	1	51	60	576808	10010.1	0.035
1G..000	2	51	60	203623	0	0.035
1G..000	1	51	62	658431	6664.2	0.035
1G..000	2	51	62	33052670	172369.2	0.035
1G..000	2	51	63	97810	1668.6	0.035
1G..000	2	51	64	410399	0	0.035
1G..000	1	51	65	91976215	452041.8	0.035
1G..000	2	51	65	4427930	0	0.035
2A..000	2	51	62	476053	239957.1	0.035
2A..000	1	51	64	40861	14240.1	0.035
2A..000	1	51	65	2701415	914752.9	0.035
2A.G020	1	51	65	7816	632.1	0.035
2AR.000	1	51	0	18673	0	0.035
2ARS961	2	51	0	81530	0	0.035
2ARS961	2	51	62	170	0	0.035
2ARS961	1	51	0	25320	0	0.035
2ARS963	2	51	0	3130	0	0.035
0A..000	2	52	62	798952	0	0.035
0A..000	2	52	63	1557700	0	0.035
0A..000	1	52	64	274631	0	0.035
0A..000	2	52	64	293746	0	0.035
0A..000	1	52	65	14488646	0	0.035
0A..000	2	52	65	722240	0	0.035
1G..000	1	52	60	2814890	26584.6	0.035
1G..000	2	52	60	8415	0	0.035
1G..000	1	52	62	349602	0	0.035
1G..000	2	52	62	29465913	221996.6	0.035
1G..000	2	52	63	246776	0	0.035
1G..000	1	52	64	0	0	0.035
1G..000	2	52	64	86288	0	0.035
1G..000	1	52	65	88864516	525427.1	0.035
1G..000	2	52	65	5552594	0	0.035
1G..000	1	52	66	44638	0	0.035
2A..000	1	52	62	64477	35288.7	0.035
2A..000	2	52	62	419991	195724.5	0.035
2A..000	1	52	65	2928556	1050170	0.035
2A..000	2	52	65	15331	4315.7	0.035
2A..000+2T.W000	2	52	62	20128	0	0.035
2A..000+2T.W000	1	52	65	11480	3953.3	0.035
2A..000+2T.W000	2	52	65	36000	0	0.035
2A.G005	1	52	65	19933	5084.6	0.035
2A.G006	2	52	62	3658	532.9	0.035
2A.G012	1	52	65	1523	0	0.035
2A.G020	1	52	65	8459	0	0.035
2AR.000	1	52	0	4688	0	0.035
2ARS961	2	52	62	560	0	0.035
2ARS961	1	52	0	12060	0	0.035
2ARS962	2	52	0	861	0	0.035
2ARS963	2	52	0	70	0	0.035
0A..000	2	53	62	495934	0	0.035
0A..000	2	53	63	1410144	0	0.035
0A..000	1	53	64	662379	0	0.035
0A..000	2	53	64	279181	0	0.035
0A..000	1	53	65	12323623	0	0.035
0A..000	2	53	65	739015	0	0.035
1G..000	1	53	58	100000	6068	0.035
1G..000	1	53	60	3386633	16729	0.035
1G..000	2	53	60	2796	0	0.035
1G..000	1	53	62	470120	15934.3	0.035
1G..000	2	53	62	26610911	99276.8	0.035
1G..000	1	53	63	99598	0	0.035
1G..000	2	53	63	142941	2877	0.035
1G..000	1	53	64	3683	0	0.035
1G..000	2	53	64	357546	0	0.035
1G..000	1	53	65	85580390	387652.1	0.035
1G..000	2	53	65	5842639	0	0.035
2A..000	1	53	62	93231	76451.4	0.035
2A..000	2	53	62	237415	109684.5	0.035
2A..000	1	53	64	111302	31245.9	0.035
2A..000	1	53	65	2151394	785747.2	0.035
2A..000+2T.W000	2	53	62	36552	0	0.035
2A.G006	2	53	62	2752	546.1	0.035
2A.G015	1	53	65	1969	281.9	0.035
