0	-0.0281591
1	-0.0281591
2	-0.0281591
3	-0.0281591
4	-0.0281591
5	-0.0281591
6	-0.0281591
7	-0.0281591
8	-0.0281591
9	-0.0281591
10	-0.0281591
11	-0.0281591
12	-0.0281591
13	-0.0281591
14	-0.0281591
15	-0.0281591
16	-0.0281591
17	-0.0281591
18	-0.0281591
19	-0.0281591
20	-0.0281591
21	-0.0281591
22	-0.0281591
23	-0.0281591
24	-0.0281591
25	-0.0281591
26	-0.0281591
27	-0.0281591
28	-0.0281591
29	-0.0281591
30	-0.0281591
31	-0.0281591
32	-0.0281591
33	-0.0281591
34	-0.0281591
35	-0.0281591
36	-0.0281591
37	-0.0281591
38	-0.0281591
39	-0.0281591
40	-0.0281591
41	-0.0281591
42	-0.0281591
43	-0.0281591
44	-0.0281591
45	-0.0281591
46	-0.0281591
47	-0.0281591
48	-0.0281591
49	-0.0281591
50	-0.0281591
51	-0.0281591
52	-0.0281591
53	-0.0281591
54	-0.0281591
55	-0.0281591
56	-0.0281591
57	-0.0281591
58	-0.0281591
59	-0.0281591
60	-0.0281591
61	-0.0281591
62	-0.0281591
63	-0.0281591
64	-0.0281591
65	-0.0281591
66	-0.0281591
67	-0.0281591
68	-0.0281591
69	-0.0281591
70	-0.0281591
71	-0.0281591
72	-0.0281591
73	-0.0281591
74	-0.0281591
75	-0.0281591
76	-0.0281591
77	-0.0281591
78	-0.0281591
79	-0.0281591
80	-0.0281591
81	-0.0281591
82	-0.0281591
83	-0.0281591
84	-0.0281591
85	-0.0281591
86	-0.0281591
87	-0.0281591
88	-0.0281591
89	-0.0281591
90	-0.0281591
91	-0.0281591
92	-0.0281591
93	-0.0281591
94	-0.0281591
95	-0.0281591
96	-0.0281591
97	-0.0281591
98	-0.0281591
99	-0.0281591
100	-0.0281591
101	-0.0281591
102	-0.0281591
103	-0.0281591
104	-0.0281591
105	-0.0281591
106	-0.0281591
107	-0.0281591
108	-0.0281591
109	-0.0281591
110	-0.0281591
111	-0.0281591
112	-0.0281591
113	-0.0281591
114	-0.0281591
115	-0.0281591
116	-0.0281591
117	-0.0281591
118	-0.0281591
119	-0.0281591
120	-0.0281591
121	-0.0281591
122	-0.0281591
123	-0.0281591
124	-0.0281591
125	-0.0281591
126	-0.0281591
127	-0.0281591
128	-0.0281591
129	-0.0281591
130	-0.0281591
131	-0.0281591
132	-0.0281591
133	-0.0281591
134	-0.0281591
135	-0.0281591
136	-0.0281591
137	-0.0281591
138	-0.0281591
139	-0.0281591
140	-0.0281591
